file_name,answer
fe42c5a0-6360-4dc4-a621-a18748f334e1.jpg,3
38e0203d-01db-44a9-b727-bd638160e6f3.jpg,3
c0c5b3e2-0d35-4174-bac3-503ec9096be6.jpg,3
f25e61ee-3b8f-466a-8736-ece3c2e5ce79.jpg,4
2ed12ef1-48d4-4796-8f5c-87f76665a474.jpg,3
a066e64f-2385-4777-b72a-2dd884ce20c5.jpg,4
7d708db5-a55e-416d-a1fd-dd90f3c803d1.jpg,1
e3cd22e3-6411-474c-8186-8bafd07cedd7.jpg,1
65646f5c-d551-4957-8d75-1e6f3f184f38.jpg,2
f26172d2-dbf7-487e-a57b-2b15a1e3812f.jpg,4
a0421ed5-1394-4abe-86e7-bb6aee095491.jpg,4
2b7eb442-72ba-47f7-8e88-017db2ecc3f0.jpg,4
36b0aa32-bf6f-49c4-8308-ab32bbc221e7.jpg,2
95eee281-f365-4261-af66-e77330fe7182.jpg,3
31effe4c-6721-4816-9a9a-1c8b0295e3ba.jpg,3
0f0bbf9d-de0c-4c59-8c26-adb13d1e0fb6.jpg,2
2f4afc7d-0a22-49b9-b290-c1809b685c48.jpg,1
f2465f13-91ad-4834-b0fb-8fbda89ad8b1.jpg,4
34af08d8-38db-476c-88f9-f2448a496b80.jpg,4
4d0f863a-16ca-44fa-be6d-46788dde41da.jpg,3
c32de832-b74e-4231-a3ad-646d95a1d08e.jpg,1
251528d3-db39-4b15-8381-dfbb256f0529.jpg,1
3aaf35ca-b244-4824-a87f-31c4f48a7e19.jpg,3
48e4c7fd-fa3c-423b-b6e8-cc24d174e13f.jpg,3
1920a28d-d25a-46d9-a30f-d5bdbea9823b.jpg,2
70b1e04f-6dca-45d5-8378-791c27deec85.jpg,3
f70d9828-f738-4d5c-8d19-638cc894315c.jpg,1
79300c00-3759-4bf8-8238-6bded1c7c0b4.jpg,4
0ecbf05c-e495-4d91-934b-c3f3529d3dfa.jpg,3
7006b121-7e85-4a27-9a21-1bc2458d44bb.jpg,1
7de171d4-df1a-471a-9ac3-ddad7dc2f5f5.jpg,1
e527b6f9-5ef1-4156-ab8f-1f03f2456e04.jpg,4
8c5d3130-70cc-4749-b3ee-39c2e1cfb3f2.jpg,2
38b040ea-762b-40dc-8c92-aeb71340226a.jpg,4
3d3852d6-4edf-485d-ac8d-cf3e56f59388.jpg,1
5e679e78-5ddf-414e-8ea9-8188a7f6c5d4.jpg,3
f875277f-1870-47c1-95e8-1e5742c09434.jpg,4
7206846d-110a-46be-af7f-af843a5cea54.jpg,2
118c4875-c988-43a8-bed3-28fe865a591c.jpg,3
61f0b9c7-f868-4ade-b7d1-323d44c8dfbf.jpg,3
718a9582-b52e-4e89-bf9b-aeae0b9e4fcc.jpg,1
9301132a-5648-4253-b8b4-2c403ab8c95e.jpg,2
804c28fc-6a53-4b3b-97d0-48d37db66aff.jpg,2
a43b7186-f291-4383-895d-87e75a724920.jpg,3
8b75c855-455f-407c-a655-d3e999873edc.jpg,3
c7df1f04-032f-47f8-ac17-f547be9d9706.jpg,3
03cc0a4f-afe0-4f3d-b814-cc5592d4302e.jpg,3
d69f2ab1-98a2-400e-984e-b3d38a794648.jpg,2
e83b0490-2020-48e8-a5d8-e98afa3f55d4.jpg,4
512ad23b-ea4e-483b-86bf-86fde582dea0.jpg,2
58e70564-5fb8-4f31-87a7-b1a416509721.jpg,1
f4497230-9429-4d53-86fb-fb926640d1ba.jpg,3
7838f308-8953-411d-ba22-93f4bf8bbb77.jpg,2
e0e2396e-2362-408f-b89c-d419ac12bda9.jpg,2
acad7b47-f2c5-4652-bd03-3b59274acb39.jpg,1
f6712606-67ad-4b79-84fd-0962001113b2.jpg,2
cc3a500f-be37-4644-98ce-d6db7aa6b2c0.jpg,2
ebfa57d6-9be8-42a1-87f8-1e5a46ccaf8e.jpg,3
f22b2b42-404f-499e-a5f6-461e24dd0955.jpg,3
572cc32b-bfaf-484b-961f-326976efca53.jpg,3
f55dd8d9-ac74-47fd-9419-b913b95429fa.jpg,2
897454d5-6289-4ca8-a47b-da939658d393.jpg,1
32bb374b-9011-4ab6-8273-c5bd8dfcdba6.jpg,2
36238791-536d-4a0e-88e3-48099e5cca91.jpg,3
c7075352-079c-4595-bb8b-d5aac5f3ede1.jpg,2
d1fff6f8-c9e4-47a4-900e-f086904f177f.jpg,2
ef3278c7-16dc-42ca-856c-ac3bb7f68f75.jpg,4
7259777e-3c2a-4764-8cef-f3b98928779c.jpg,4
e23f4a6a-8030-44a1-b87e-ad1b69bd108c.jpg,2
6cca8b3f-082c-47ed-b7a1-27037208a6a0.jpg,1
4356141f-9c9f-417b-954a-aafa282e5e53.jpg,1
a0afb47f-4a89-4c8a-975d-85cd0af54350.jpg,3
fb7e7e05-2385-4f54-94c2-56baccb0d626.jpg,2
c3df2544-d5e5-403e-8971-e7af3c6b21ca.jpg,3
c04ddb12-512e-48a0-bbc8-2727ca34882d.jpg,1
c3a00591-50c6-4dcd-a1b7-f170d6eb4374.jpg,2
61692b35-6dce-4389-b3b4-8dd3ef454f33.jpg,3
9ca439b5-7c59-44d8-85c1-cf0610c05fc8.jpg,2
f46c41c2-0844-40e5-95cc-421f9df16a4a.jpg,4
c06c3cd6-26e8-4ca7-b8a4-7e74124b8b16.jpg,3
e5df9a4e-ed3b-4f1d-9158-eb3dbe0230a7.jpg,4
71c7010b-5a97-4256-b9a5-cfa933f508ba.jpg,2
9a1aa0f3-6b98-456d-96ed-282931ea54e9.jpg,2
a95512ec-663c-4425-9e52-219194f202ef.jpg,2
9052f588-ea7a-4565-b1ba-d0433c306675.jpg,3
b26c3206-4e4a-467e-b470-49e679b9c02b.jpg,2
ab7685b5-2515-43ff-83bf-f018ee5d91a4.jpg,4
43a0b600-0aa0-4655-9442-89305d1d01dc.jpg,3
bd36f551-7bd4-4abe-a170-392e397ed8a6.jpg,2
e8352b13-ac25-4e5c-9474-f9808907e635.jpg,3
86893ca5-c0f9-4ccb-85ae-e1f6d43681d6.jpg,4
d222682e-d03e-472a-baef-6c2750b9f5fb.jpg,3
6acd6030-5a78-407c-bd37-8353e3e884bd.jpg,2
05322b49-ba9f-42d0-bb51-70c00132e113.jpg,3
6af11c41-ccc6-4b56-8c8d-790d06e3ab05.jpg,3
4e9b2546-be9f-4536-8b4b-b3ae7a15f62e.jpg,1
88b0c8a4-bc81-47d8-875b-fc3ca0edfe4c.jpg,4
ec811856-2440-417c-9f18-b5ae688b0b32.jpg,1
87da7db0-2118-4b42-a580-e0dbb9b4e89f.jpg,2
98b98a55-8a48-4500-992f-a5311344eb9f.jpg,3
cc79daa8-739b-48b3-b1c9-1b7e0f2df12e.jpg,1
81511822-c2cf-4372-810e-a052a32ee272.jpg,1
0a81ea54-41a3-4325-8eac-d9cb84f328c4.jpg,3
285c2438-20d0-4928-83a8-beaaa06d0b49.jpg,2
eedc2dc8-0692-4a87-9ce4-61a62f77806c.jpg,1
42dcd2ad-15fa-484e-aa32-63f3f4abc7dd.jpg,1
4cb6ab13-964d-4090-bc0e-19ab2b0b4a7e.jpg,3
98ffd7b3-b500-4401-a22d-20a6f23552a5.jpg,1
1e9e7a95-85c0-45c0-9cc9-ddd0f16ba576.jpg,1
7ff21dc7-2f46-44c9-8fea-00eaf360e88f.jpg,4
f2af82f9-9f8f-4b03-b544-5c5269663f96.jpg,1
13c8defd-253f-43cb-8ee4-f92bef094546.jpg,2
2287476a-d726-4738-8bfc-e255a05af14a.jpg,3
897b9824-400f-41ce-8aef-d34272e484f3.jpg,3
015c1d62-8293-4d9b-8d41-55a24655acd2.jpg,2
3064d627-cdfd-46a6-bdba-94b1be90e88c.jpg,1
ea244528-0507-4cad-97fc-e261edb7a245.jpg,2
f803bc3e-cde5-4ebd-a6aa-5395379eaa4d.jpg,1
a32d027c-04e7-4f10-9fce-b82a09a7fe00.jpg,3
5affc071-5139-4b06-b23e-3c5fca3fbd32.jpg,1
ae686474-c09e-4d2d-8936-27496dfc5442.jpg,3
b32517c0-10dc-4981-b070-993d5dad4c81.jpg,3
ea39113c-bded-4604-bf67-c27531d96637.jpg,1
34c3f799-2295-4bed-87c4-d3e1f1e50111.jpg,4
c3ab3ac4-d056-4b5d-aaf9-5e4caef0fe13.jpg,4
fb9c5cf9-e28b-47bb-ba64-34de9b2aedd6.jpg,4
b643ebc4-bb79-482d-8a4a-57eb54e089a9.jpg,4
fa415d68-722c-4aff-a0ee-4f38e5085d84.jpg,4
bc234daa-103c-4530-b3de-c96bf19481d7.jpg,1
c108ed83-89ca-4b77-b3d5-94e178ea7b56.jpg,3
b4470453-2be2-4d6a-bbad-20b5bea3d2fb.jpg,2
697e2d5d-c9e9-4847-92be-21f685b84621.jpg,4
b62e430c-ae45-4f51-9ed0-9565d30a272a.jpg,1
24c3a55d-1564-46a4-bc29-ae64234ebf03.jpg,4
84d226b9-65f4-422f-86a4-bdaeef313fd7.jpg,3
ab8b7e79-3926-46f9-82ba-7b524827fea1.jpg,4
58f00a0a-4aba-4c7d-a284-cb79add18b5d.jpg,2
04e16e88-0941-4456-b3b4-a9ff9c465d2a.jpg,3
e9eb794b-cf05-43e5-9783-406596d51680.jpg,1
604c5c0e-2de3-4659-b17e-640ab358fdc0.jpg,3
ad8738c3-933c-4bf9-a986-b19b47cebcee.jpg,2
54cf08de-2d31-4dbe-9ef5-57db478ed2bf.jpg,4
6df05c2a-783f-4689-832e-c48e3b1dbc7f.jpg,2
c9e9229c-5be2-436d-859d-e4e2633f6a4c.jpg,2
99371e2c-9eae-41be-9e4f-aa210e2fd583.jpg,4
51bea371-3ebc-4134-8252-d1d659162379.jpg,2
cb1cff6c-bf0e-4220-9766-687ad6e1f598.jpg,2
a38cc4bc-57c5-4273-b154-136a6ff23276.jpg,4
ec175854-7f32-46ed-9dc7-778deddcb5fb.jpg,2
a7338a26-7943-4b1b-b222-1037b60de773.jpg,1
ad220ba2-c490-432f-be44-66b09c0eb34d.jpg,4
9407fbfd-11db-44d9-a1c3-24a6c1efab0b.jpg,2
1b03963b-e3f1-47c7-977a-3d134a765d11.jpg,4
d88a4a00-e118-44b7-aef5-cbd060d12c7e.jpg,3
d0e89690-8b93-430a-af1a-6583d0ad4c95.jpg,1
0ad7ee8a-4842-4820-8358-2bcb1c443864.jpg,3
205c8562-e944-4510-b1be-767e0e25ccd8.jpg,2
0f28f36f-c482-4faa-a5b6-f3d1bd32d5e7.jpg,1
60cd3208-8058-42c2-9d50-573d50753bc4.jpg,4
94e372cb-3c60-420b-95ef-38fb067f657b.jpg,2
67704a87-caab-46c6-8931-70e35a225c3b.jpg,4
8e6cecb3-a92b-4c28-9999-3b81129c19d8.jpg,2
17059081-4658-45bf-953c-d3780a2a9827.jpg,4
a43a6107-6b26-4b2f-ac6c-9a4559511399.jpg,1
e8fb6635-526a-4c58-9251-2dda399009a0.jpg,3
b9b84811-725f-4be9-9759-3fd69b5c2291.jpg,1
491c4897-b0e5-4751-bd12-e706860f8934.jpg,2
5d19facd-6b26-4a52-81b3-4d57a3514169.jpg,1
61f669e5-c721-46e6-bce4-4f39217857d7.jpg,2
cbf65f93-e9df-4ddd-85d7-abbe0d6fe8e9.jpg,2
a71a5b64-43cb-41a1-8b4f-8f29301579c2.jpg,4
346333e1-c737-4e7d-8b38-fc664d829cf7.jpg,2
8c2a7295-c732-4ad0-8003-460ea98c1442.jpg,2
4e6fc2e5-7c11-4b70-a542-f4e59db54455.jpg,3
f74f51fd-82ab-4851-b044-4a9aab152dff.jpg,3
375935c3-9e74-47a5-a0fc-141469328f56.jpg,2
fb5637f0-814f-42f3-82af-1ee60a022a06.jpg,2
d3d0b266-c47a-489c-ad31-8959834554f8.jpg,2
8d071216-4008-4872-b862-262ff99633a4.jpg,2
cba2074d-0cdd-425d-9054-1c74385dc56b.jpg,3
3f857e10-af3d-462a-bace-614b62e2aef6.jpg,4
51e6cbfa-8939-441a-bad1-3f7624d5788e.jpg,4
464279f0-1ad9-44e1-bc7e-5924b2239ff0.jpg,4
b06a5915-1b66-4d50-9212-ea3161dbec04.jpg,4
509ea403-1043-471e-837f-efe36daee7c4.jpg,3
d2060210-055f-44ee-a0d4-cf1796c2e214.jpg,1
56b2b943-45c0-4b74-8e47-d0d715af31cf.jpg,4
7c46c870-0d27-4299-8bac-dcaa36bd0a73.jpg,1
8720f6b1-53fb-48e9-a35a-a44287887b8f.jpg,4
0b8eac45-e6df-4834-b54e-47ebed8f11e3.jpg,3
3b49ba95-dbf8-4d06-a233-894b9c6b20d6.jpg,1
88ea4c74-4821-48f9-a794-137f5ed02de7.jpg,1
1ef0f119-cc63-4f43-bb40-2228beac39fd.jpg,2
47201e53-ec94-4009-9267-3014f76c39ca.jpg,2
962f214f-bcf8-4e51-8fa6-c3d17c0cd2c1.jpg,4
eafd228e-e8cb-420d-a7c1-e554a7d2ddb2.jpg,2
b3cd1642-398c-4d3d-b39b-edbe5c33807a.jpg,4
be58283a-41c2-4d30-b026-95c0f76ff87b.jpg,2
f3691b8f-0635-4e0b-b9e7-9098aa40bcd1.jpg,1
6258a84c-366f-46df-8fee-1ad5630967df.jpg,2
1ffdd596-2946-4098-8fb5-7780a8df06be.jpg,3
571eb27c-0287-4cc2-9bce-aee375183c7b.jpg,3
cbbf929b-4f43-457d-85c1-6b258691492b.jpg,1
a8df87d7-729e-4da2-838c-6b609a6e8fd7.jpg,4
e75275cf-381a-453c-bd99-bb9eb44764d1.jpg,4
80f70772-4ca3-48b4-8eb8-11645fe38d28.jpg,4
c548c6ee-cbcf-4f53-9c3b-f73d3e9559b5.jpg,4
ed13b1b4-741f-4154-bd86-1b8714182879.jpg,1
a628ec16-fcab-446f-8632-58fc5dea8cf7.jpg,3
2cbbc75b-159f-435a-b19e-b0c3ad87b50c.jpg,3
20aa2d66-c293-4712-a76c-e7b9dbbd5ef8.jpg,1
f4067ebe-a092-4998-b603-f6d7d68652d9.jpg,2
39b84975-005c-4642-9345-db52cd93e936.jpg,4
c7bb8d31-95e2-42e0-ab7b-8a7130417372.jpg,1
7c8fb7a3-4449-4bc2-b143-a7f08c827b6a.jpg,3
ffc96831-fb71-44ba-8741-d08ccf8efd90.jpg,2
e9bdf2c5-facc-42ae-adc6-f3e392aa4a74.jpg,3
e8ef0c40-e052-471b-95b3-d9c5a3232256.jpg,4
3434179e-8cd2-4429-bb85-d87e26421060.jpg,3
d0b283cf-a0a7-4300-828e-4c1caa4fc56f.jpg,4
951bc848-132a-4560-93fe-21b817b457a8.jpg,1
ede6fc18-61c9-4b68-b204-9f9b628fd24b.jpg,4
613244d8-3193-471d-b23d-d097920741ae.jpg,2
831fc995-2dfa-48b7-bfb1-b32411cf2b90.jpg,3
6e4049c9-ee09-4d32-962a-1bdd85c6b90e.jpg,3
376426f2-ffdd-4824-9deb-81d281d027cf.jpg,4
029deef8-9aa8-4568-8d0d-7f89330f5127.jpg,2
d90cff52-247a-4297-bf06-2580ed213e42.jpg,2
b75093aa-86d0-48e9-8eea-76fb8c840bac.jpg,3
bdae4fda-7a50-43dd-a026-c083e26599a5.jpg,1
03c453b0-5aa1-4b81-9b27-ea685eeee52e.jpg,3
bc7be5e8-dc9d-45d8-839d-3fdb738cfac9.jpg,4
712a08a0-8cac-4637-aef5-10cee73db2f3.jpg,2
50b2225c-4dcc-4a06-8c23-5204db260e44.jpg,2
5a742d8b-8fc0-4c5c-92ff-1c3354bbc3df.jpg,3
08bd8e07-201a-4088-9468-4c8c7083e4b8.jpg,3
bfa4e0f8-35e1-4baf-8ef3-f25a9f6d34d0.jpg,3
d473120b-6e88-4980-8120-b3080d933b74.jpg,3
bc750a72-1f54-4d17-aaed-d5283931ca96.jpg,3
445837de-6ff0-4c50-8ef3-8734a1909319.jpg,2
7adbcff2-184f-49f4-a611-7d455125c378.jpg,3
d49a0ac1-be6d-464f-bfdd-766f18415ab5.jpg,1
90926c6c-c0b8-477f-97b0-5cb9be8fa868.jpg,4
7e9b685d-5005-4845-b5e7-60e5dd962be8.jpg,2
c61dead8-bd16-4bd1-a2dc-62ff4d9c6d6e.jpg,1
0b2ce9e7-c496-450f-b9b5-52ea2fcef68a.jpg,3
f4bf8aef-838d-4683-b31d-35845c1ffe80.jpg,1
0c78f836-4114-4463-bde3-c8803f881974.jpg,3
83d6e7b1-1a62-40a4-aab5-ef1fe31e4415.jpg,2
6a524db0-ec7c-498f-9b44-58f279bb81ca.jpg,1
95b3a93d-23c3-40ca-96c0-acaab10bd126.jpg,3
fddaeefa-de0c-4537-9ae6-128603198776.jpg,2
26c47dc7-9c89-4e77-b9d7-3347b9e950c9.jpg,4
630308db-95a5-4e8e-a515-ad1b92a54e3b.jpg,3
dfd071a7-0e8f-40e0-87e7-e6add81c9995.jpg,4
08834112-d2f8-4f4f-b8ce-fc932bf36d9f.jpg,3
e195a58c-cbcf-4010-bcb6-5ef2b80c9e3d.jpg,1
71778937-e45e-4e87-920d-49945001bd47.jpg,2
c074fdc7-38b0-4063-a061-733176a98de4.jpg,4
41861723-8f57-4f9b-a78e-72d4e36ed5d0.jpg,2
07baec67-c655-4566-8138-ced8507e0a36.jpg,4
32b27837-df60-48b7-878b-b72963a7f9e9.jpg,1
a4ac6786-ce1e-4f9f-a74e-69a8979a5fc7.jpg,4
6d904d0c-0a7b-4dad-a57b-264126727615.jpg,4
a07fd03b-3ab6-4074-a0bd-46e73e1090fa.jpg,1
32d70ce6-151a-4e3c-9416-14ff8dd8418b.jpg,3
f559f61f-5303-4a27-9ef0-fe7dc0fe33a0.jpg,4
2cb93492-9ca4-4c04-aba9-e31e9e316b98.jpg,3
b6330f81-1904-48ed-9cec-6d0c2d3fa5e5.jpg,3
8fa3dced-0327-43fd-8274-f0f17ea48b38.jpg,4
ed6661f1-15bd-4bc2-98f7-3db85d7fa717.jpg,3
d0bd029d-09b5-4fa6-9025-6a1c740b67f8.jpg,2
f32b15cb-3bf3-4bf5-a9df-df61cf99d979.jpg,4
2dbdb4e5-b52b-476f-bd54-9b3e65450147.jpg,1
ffe3a2cd-af13-4bc3-892b-435d3a54d5f7.jpg,4
aad90396-738f-43f3-8268-ba0afabb0460.jpg,3
461d24ec-1371-439e-b2fd-205adafff8ef.jpg,4
9c35c533-9c9a-43be-9647-676a7150d600.jpg,2
807d1e40-5c01-4a59-89f7-4a0e01ed3860.jpg,1
